净值日期,单位净值,日增长率
2016-03-23,1.324,-0.8982
2016-03-24,1.33,0.4532
2016-03-25,1.331,0.0752
2016-03-28,1.33,-0.0751
2016-03-29,1.346,1.203
2016-03-30,1.35,0.2972
2016-03-31,1.343,-0.5185
2016-04-01,1.356,0.968
2016-04-05,1.34,-1.1799
2016-04-06,1.364,1.791
2016-04-07,1.343,-1.5396
2016-04-08,1.344,0.0745
2016-04-11,1.338,-0.4464
2016-04-12,1.349,0.8221
2016-04-13,1.365,1.1861
2016-04-14,1.371,0.4396
2016-04-15,1.368,-0.2188
2016-04-18,1.371,0.2193
2016-04-19,1.362,-0.6565
2016-04-20,1.361,-0.0734
2016-04-21,1.364,0.2204
2016-04-22,1.348,-1.173
2016-04-25,1.352,0.2967
2016-04-26,1.341,-0.8136
2016-04-27,1.33,-0.8203
2016-04-28,1.317,-0.9774
2016-04-29,1.303,-1.063
2016-05-03,1.302,-0.0767
2016-05-04,1.301,-0.0768
2016-05-05,1.302,0.0769
2016-05-06,1.303,0.0768
2016-05-09,1.293,-0.7675
2016-05-10,1.319,2.0108
2016-05-11,1.303,-1.213
2016-05-12,1.29,-0.9977
2016-05-13,1.292,0.155
2016-05-16,1.311,1.4706
2016-05-17,1.292,-1.4493
2016-05-18,1.297,0.387
2016-05-19,1.295,-0.1542
2016-05-20,1.309,1.0811
2016-05-23,1.305,-0.3056
2016-05-24,1.333,2.1456
2016-05-25,1.346,0.9752
2016-05-26,1.347,0.0743
2016-05-27,1.353,0.4454
2016-05-30,1.358,0.3695
2016-05-31,1.362,0.2946
2016-06-01,1.363,0.0734
2016-06-02,1.361,-0.1467
2016-06-03,1.357,-0.2939
2016-06-06,1.356,-0.0737
2016-06-07,1.355,-0.0737
2016-06-08,1.356,0.0738
2016-06-13,1.328,-2.0649
2016-06-14,1.328,0.0
2016-06-15,1.328,0.0
2016-06-16,1.327,-0.0753
2016-06-17,1.314,-0.9797
2016-06-20,1.32,0.4566
2016-06-21,1.322,0.1515
2016-06-22,1.324,0.1513
2016-06-23,1.338,1.0574
2016-06-24,1.286,-3.8864
2016-06-27,1.272,-1.0886
2016-06-28,1.3,2.2013
2016-06-29,1.318,1.3846
2016-06-30,1.333,1.1381
2016-07-01,1.343,0.7502
2016-07-04,1.342,-0.0745
2016-07-05,1.337,-0.3726
2016-07-06,1.352,1.1219
2016-07-07,1.357,0.3698
2016-07-08,1.379,1.6212
2016-07-11,1.388,0.6526
2016-07-12,1.398,0.7205
2016-07-13,1.393,-0.3577
2016-07-14,1.406,0.9332
2016-07-15,1.403,-0.2134
2016-07-18,1.416,0.9266
2016-07-19,1.411,-0.3531
2016-07-20,1.428,1.2048
2016-07-21,1.423,-0.3501
2016-07-22,1.425,0.1405
2016-07-25,1.429,0.2807
2016-07-26,1.429,0.0
2016-07-27,1.437,0.5598
2016-07-28,1.441,0.2784
2016-07-29,1.442,0.0694
2016-08-01,1.445,0.208
2016-08-02,1.437,-0.5536
2016-08-03,1.436,-0.0696
2016-08-04,1.445,0.6267
2016-08-05,1.459,0.9689
2016-08-08,1.462,0.2056
2016-08-09,1.465,0.2052
2016-08-10,1.459,-0.4096
2016-08-11,1.459,0.0
2016-08-12,1.467,0.5483
2016-08-15,1.47,0.2045
2016-08-16,1.459,-0.7483
2016-08-17,1.456,-0.2056
2016-08-18,1.462,0.4121
2016-08-19,1.46,-0.1368
2016-08-22,1.47,0.6849
2016-08-23,1.472,0.1361
2016-08-24,1.457,-1.019
2016-08-25,1.459,0.1373
2016-08-26,1.459,0.0
2016-08-29,1.469,0.6854
2016-08-30,1.464,-0.3404
2016-08-31,1.464,0.0
2016-09-01,1.465,0.0683
2016-09-02,1.469,0.273
2016-09-06,1.476,0.0
2016-09-07,1.474,-0.1355
2016-09-08,1.467,-0.4749
2016-09-09,1.429,-2.5903
2016-09-12,1.462,2.3093
2016-09-13,1.445,-1.1628
2016-09-14,1.458,0.8997
2016-09-19,1.47,0.823
2016-09-20,1.468,-0.1361
2016-09-21,1.488,1.3624
2016-09-22,1.495,0.4704
2016-09-23,1.488,-0.4682
2016-09-26,1.475,-0.8737
2016-09-27,1.489,0.9492
2016-09-28,1.491,0.1343
2016-09-29,1.48,-0.7378
2016-09-30,1.494,0.9459
2016-10-11,1.484,0.0
2016-10-12,1.486,0.1348
2016-10-13,1.48,-0.4038
2016-10-14,1.48,0.0
2016-10-17,1.479,-0.0676
2016-10-18,1.492,0.879
2016-10-19,1.492,0.0
2016-10-20,1.491,-0.067
2016-10-21,1.502,0.7378
2016-10-24,1.524,1.4647
2016-10-25,1.519,-0.3281
2016-10-26,1.508,-0.7242
2016-10-27,1.5,-0.5305
2016-10-28,1.494,-0.4
2016-10-31,1.485,-0.6024
2016-11-01,1.475,-0.6734
2016-11-02,1.457,-1.2203
2016-11-03,1.441,-1.0981
2016-11-04,1.436,-0.347
2016-11-07,1.479,2.9944
2016-11-08,1.49,0.7437
2016-11-09,1.496,0.4027
2016-11-10,1.47,-1.738
2016-11-11,1.476,0.4082
2016-11-14,1.463,-0.8808
2016-11-15,1.488,1.7088
2016-11-16,1.499,0.7392
2016-11-17,1.512,0.8672
2016-11-18,1.509,-0.1984
2016-11-21,1.529,1.3254
2016-11-22,1.529,0.0
2016-11-23,1.525,-0.2616
2016-11-25,1.536,0.0
2016-11-28,1.529,-0.4557
2016-11-29,1.531,0.1308
2016-11-30,1.511,-1.3063
2016-12-01,1.488,-1.5222
2016-12-02,1.486,-0.1344
2016-12-05,1.5,0.9421
2016-12-06,1.497,-0.2
2016-12-07,1.522,1.67
2016-12-08,1.523,0.0657
2016-12-09,1.54,1.1162
2016-12-12,1.535,-0.3247
2016-12-13,1.552,1.1075
2016-12-14,1.55,-0.1289
2016-12-15,1.559,0.5806
2016-12-16,1.558,-0.0641
2016-12-19,1.56,0.1284
2016-12-20,1.57,0.641
2016-12-21,1.568,-0.1274
2016-12-22,1.562,-0.3827
2016-12-23,1.565,0.1921
2016-12-27,1.573,0.0
2016-12-28,1.561,-0.7629
2016-12-29,1.558,-0.1922
2016-12-30,1.538,-1.2837
2016-12-31,1.538,0.0
2017-01-03,1.555,1.1053
2017-01-04,1.564,0.5788
2017-01-05,1.567,0.1918
2017-01-06,1.566,-0.0638
2017-01-09,1.585,1.2133
2017-01-10,1.587,0.1262
2017-01-11,1.592,0.3151
2017-01-12,1.587,-0.3141
2017-01-13,1.587,0.0
2017-01-17,1.584,0.0
2017-01-18,1.577,-0.4419
2017-01-19,1.576,-0.0634
2017-01-20,1.583,0.4442
2017-01-23,1.58,-0.1895
2017-01-24,1.586,0.3797
2017-01-25,1.607,1.3241
2017-01-26,1.609,0.1245
2017-02-03,1.609,0.0
2017-02-06,1.612,0.1865
2017-02-07,1.618,0.3722
2017-02-08,1.627,0.5562
2017-02-09,1.629,0.1229
2017-02-10,1.637,0.4911
2017-02-13,1.648,0.672
2017-02-14,1.651,0.182
2017-02-15,1.657,0.3634
2017-02-16,1.656,-0.0604
2017-02-17,1.659,0.1812
2017-02-21,1.675,0.0
2017-02-22,1.677,0.1194
2017-02-23,1.667,-0.5963
2017-02-24,1.67,0.18
2017-02-27,1.675,0.2994
2017-02-28,1.668,-0.4179
2017-03-01,1.689,1.259
2017-03-02,1.68,-0.5329
2017-03-03,1.685,0.2976
2017-03-06,1.678,-0.4154
2017-03-07,1.68,0.1192
2017-03-08,1.684,0.2381
2017-03-09,1.688,0.2375
2017-03-10,1.695,0.4147
2017-03-13,1.694,-0.059
2017-03-14,1.693,-0.059
2017-03-15,1.704,0.6497
2017-03-16,1.696,-0.4695
2017-03-17,1.695,-0.059
2017-03-20,1.7,0.295
2017-03-21,1.676,-1.4118
2017-03-22,1.683,0.4177
2017-03-23,1.678,-0.2971
2017-03-24,1.68,0.1192
2017-03-27,1.68,0.0
2017-03-28,1.692,0.7143
2017-03-29,1.702,0.591
2017-03-30,1.705,0.1763
2017-03-31,1.706,0.0587
2017-04-05,1.699,-0.4103
2017-04-06,1.7,0.0589
2017-04-07,1.7,0.0
2017-04-10,1.703,0.1765
2017-04-11,1.694,-0.5285
2017-04-12,1.687,-0.4132
2017-04-13,1.672,-0.8892
2017-04-17,1.689,0.0
2017-04-18,1.689,0.0
2017-04-19,1.687,-0.1184
2017-04-20,1.703,0.9484
2017-04-21,1.703,0.0
2017-04-24,1.72,0.9982
2017-04-25,1.736,0.9302
2017-04-26,1.734,-0.1152
2017-04-27,1.745,0.6344
2017-04-28,1.75,0.2865
2017-05-02,1.769,1.0857
2017-05-03,1.762,-0.3957
2017-05-04,1.764,0.1135
2017-05-05,1.768,0.2268
2017-05-08,1.774,0.3394
2017-05-09,1.782,0.451
2017-05-10,1.784,0.1122
2017-05-11,1.782,-0.1121
2017-05-12,1.783,0.0561
2017-05-15,1.786,0.1683
2017-05-16,1.792,0.3359
2017-05-17,1.743,-2.7344
2017-05-18,1.756,0.7458
2017-05-19,1.769,0.7403
2017-05-22,1.781,0.6783
2017-05-23,1.782,0.0561
2017-05-24,1.793,0.6173
2017-05-25,1.806,0.725
2017-05-26,1.81,0.2215
2017-05-31,1.808,-0.1105
2017-06-01,1.802,-0.3319
2017-06-02,1.822,1.1099
2017-06-05,1.817,-0.2744
2017-06-06,1.81,-0.3853
2017-06-07,1.815,0.2762
2017-06-08,1.818,0.1653
2017-06-09,1.774,-2.4202
2017-06-12,1.763,-0.6201
2017-06-13,1.777,0.7941
2017-06-14,1.769,-0.4502
2017-06-15,1.758,-0.6218
2017-06-16,1.755,-0.1706
2017-06-19,1.783,1.5954
2017-06-20,1.772,-0.6169
2017-06-21,1.792,1.1287
2017-06-22,1.791,-0.0558
2017-06-23,1.8,0.5025
2017-06-26,1.791,-0.5
2017-06-27,1.759,-1.7867
2017-06-28,1.779,1.137
2017-06-29,1.744,-1.9674
2017-06-30,1.738,-0.344
2017-07-03,1.722,-0.9206
2017-07-05,1.743,0.0
2017-07-06,1.727,-0.918
2017-07-07,1.745,1.0423
2017-07-10,1.758,0.745
2017-07-11,1.763,0.2844
2017-07-12,1.782,1.0777
2017-07-13,1.785,0.1684
2017-07-14,1.798,0.7283
2017-07-17,1.793,-0.2781
2017-07-18,1.807,0.7808
2017-07-19,1.814,0.3874
2017-07-20,1.816,0.1103
2017-07-21,1.815,-0.0551
2017-07-24,1.821,0.3306
2017-07-25,1.819,-0.1098
2017-07-26,1.827,0.4398
2017-07-27,1.81,-0.9305
2017-07-28,1.809,-0.0552
2017-07-31,1.798,-0.6081
2017-08-01,1.799,0.0556
2017-08-02,1.806,0.3891
2017-08-03,1.799,-0.3876
2017-08-04,1.8,0.0556
2017-08-07,1.813,0.7222
2017-08-08,1.809,-0.2206
2017-08-09,1.804,-0.2764
2017-08-10,1.755,-2.7162
2017-08-11,1.766,0.6268
2017-08-14,1.789,1.3024
2017-08-15,1.792,0.1677
2017-08-16,1.798,0.3348
2017-08-17,1.757,-2.2803
2017-08-18,1.756,-0.0569
2017-08-21,1.754,-0.1139
2017-08-22,1.779,1.4253
2017-08-23,1.772,-0.3935
2017-08-24,1.764,-0.4515
2017-08-25,1.762,-0.1134
2017-08-28,1.761,-0.0568
2017-08-29,1.767,0.3407
2017-08-30,1.784,0.9621
2017-08-31,1.799,0.8408
2017-09-01,1.796,-0.1668
2017-09-05,1.764,0.0
2017-09-06,1.768,0.2268
2017-09-07,1.771,0.1697
2017-09-08,1.749,-1.2422
2017-09-11,1.768,1.0863
2017-09-12,1.78,0.6787
2017-09-13,1.785,0.2809
2017-09-14,1.777,-0.4482
2017-09-15,1.781,0.2251
2017-09-18,1.779,-0.1123
2017-09-19,1.785,0.3373
2017-09-20,1.783,-0.112
2017-09-21,1.777,-0.3365
2017-09-22,1.776,-0.0563
2017-09-25,1.759,-0.9572
2017-09-26,1.767,0.4548
2017-09-27,1.786,1.0753
2017-09-28,1.787,0.056
2017-09-29,1.803,0.8954
2017-10-09,1.831,1.553
2017-10-10,1.827,-0.2185
2017-10-11,1.821,-0.3284
2017-10-12,1.816,-0.2746
2017-10-13,1.825,0.4956
2017-10-16,1.831,0.3288
2017-10-17,1.834,0.1638
2017-10-18,1.834,0.0
2017-10-19,1.83,-0.2181
2017-10-20,1.835,0.2732
2017-10-23,1.825,-0.545
2017-10-24,1.831,0.3288
2017-10-25,1.825,-0.3277
2017-10-26,1.819,-0.3288
2017-10-27,1.876,3.1336
2017-10-30,1.88,0.2132
2017-10-31,1.884,0.2128
2017-11-01,1.881,-0.1592
2017-11-02,1.875,-0.319
2017-11-03,1.889,0.7467
2017-11-06,1.899,0.5294
2017-11-07,1.9,0.0527
2017-11-08,1.909,0.4737
2017-11-09,1.9,-0.4715
2017-11-10,1.899,-0.0526
2017-11-13,1.903,0.2106
2017-11-14,1.897,-0.3153
2017-11-15,1.884,-0.6853
2017-11-16,1.909,1.327
2017-11-17,1.901,-0.4191
2017-11-20,1.9,-0.0526
2017-11-21,1.922,1.1579
2017-11-22,1.923,0.052
2017-11-24,1.916,0.0
2017-11-27,1.917,0.0522
2017-11-28,1.923,0.313
2017-11-29,1.892,-1.6121
2017-11-30,1.908,0.8457
2017-12-01,1.902,-0.3145
2017-12-04,1.882,-1.0515
2017-12-05,1.883,0.0531
2017-12-06,1.892,0.478
2017-12-07,1.899,0.37
2017-12-08,1.907,0.4213
2017-12-11,1.92,0.6817
2017-12-12,1.917,-0.1563
2017-12-13,1.923,0.313
2017-12-14,1.915,-0.416
2017-12-15,1.941,1.3577
2017-12-18,1.956,0.7728
2017-12-19,1.944,-0.6135
2017-12-20,1.941,-0.1543
2017-12-21,1.933,-0.4122
2017-12-22,1.931,-0.1035
2017-12-26,1.91,0.0
2017-12-27,1.91,0.0
2017-12-28,1.911,0.0524
2017-12-29,1.893,-0.9419
2017-12-31,1.892,0.0
2018-01-02,1.921,1.4791
2018-01-03,1.937,0.8329
2018-01-04,1.944,0.3614
2018-01-05,1.962,0.9259
2018-01-08,1.966,0.2039
2018-01-09,1.97,0.2035
2018-01-10,1.973,0.1523
2018-01-11,1.986,0.6589
2018-01-12,1.995,0.4532
2018-01-16,1.972,0.0
2018-01-17,1.993,1.0649
2018-01-18,1.994,0.0502
2018-01-19,1.995,0.0502
2018-01-22,2.016,1.0526
2018-01-23,2.029,0.6448
2018-01-24,2.014,-0.7393
2018-01-25,2.007,-0.3476
2018-01-26,2.03,1.146
2018-01-29,2.015,-0.7389
2018-01-30,2.0,-0.7444
2018-01-31,2.006,0.3
2018-02-01,1.983,-1.1466
2018-02-02,1.939,-2.2189
2018-02-05,1.864,-3.868
2018-02-06,1.918,2.897
2018-02-07,1.887,-1.6163
2018-02-08,1.806,-4.2925
2018-02-09,1.848,2.3256
2018-02-12,1.875,1.461
2018-02-13,1.892,0.9067
2018-02-14,1.937,2.3784
2018-02-22,1.967,1.5488
2018-02-23,2.007,2.0336
2018-02-26,2.031,1.1958
2018-02-27,1.998,-1.6248
2018-02-28,1.988,-0.5005
2018-03-01,1.958,-1.5091
2018-03-02,1.975,0.8682
2018-03-05,1.999,1.2152
2018-03-06,2.007,0.4002
2018-03-07,2.009,0.0997
2018-03-08,2.019,0.4978
2018-03-09,2.066,2.3279
2018-03-12,2.071,0.242
2018-03-13,2.043,-1.352
2018-03-14,2.04,-0.1468
2018-03-15,2.036,-0.1961
2018-03-16,2.04,0.1965
2018-03-19,2.001,-1.9118
2018-03-20,2.003,0.1
2018-03-21,1.999,-0.1997
2018-03-22,1.941,-2.9015
2018-03-23,1.896,-2.3184
2018-03-26,1.964,3.5865
2018-03-27,1.887,-3.9206
2018-03-28,1.865,-1.1659
2018-03-29,1.907,2.252
2018-04-02,1.846,0.0
2018-04-03,1.869,1.2459
2018-04-04,1.902,1.7657
2018-04-09,1.882,-1.0515
2018-04-10,1.922,2.1254
2018-04-11,1.908,-0.7284
2018-04-12,1.927,0.9958
2018-04-13,1.92,-0.3633
2018-04-16,1.934,0.7292
2018-04-17,1.971,1.9131
2018-04-18,1.977,0.3044
2018-04-19,1.96,-0.8599
2018-04-20,1.931,-1.4796
2018-04-23,1.93,-0.0518
2018-04-24,1.895,-1.8135
2018-04-25,1.893,-0.1055
2018-04-26,1.94,2.4828
2018-04-27,1.942,0.1031
2018-05-02,1.945,0.1545
2018-05-03,1.948,0.1542
2018-05-04,1.978,1.54
2018-05-07,1.995,0.8595
2018-05-08,1.996,0.0501
2018-05-09,2.02,1.2024
2018-05-10,2.042,1.0891
2018-05-11,2.032,-0.4897
2018-05-14,2.03,-0.0984
2018-05-15,2.012,-0.8867
2018-05-16,2.034,1.0934
2018-05-17,2.023,-0.5408
2018-05-18,2.016,-0.346
2018-05-21,2.03,0.6944
2018-05-22,2.025,-0.2463
2018-05-23,2.041,0.7901
2018-05-24,2.041,0.0
2018-05-25,2.046,0.245
2018-05-29,2.041,0.0
2018-05-30,2.061,0.9799
2018-05-31,2.057,-0.1941
2018-06-01,2.088,1.507
2018-06-04,2.109,1.0057
2018-06-05,2.115,0.2845
2018-06-06,2.123,0.3783
2018-06-07,2.103,-0.9421
2018-06-08,2.105,0.0951
2018-06-11,2.111,0.285
2018-06-12,2.124,0.6158
2018-06-13,2.124,0.0
2018-06-14,2.141,0.8004
2018-06-15,2.144,0.1401
2018-06-19,2.133,-0.5131
2018-06-20,2.16,1.2658
2018-06-21,2.143,-0.787
2018-06-22,2.14,-0.14
2018-06-25,2.094,-2.1495
2018-06-26,2.112,0.8596
2018-06-27,2.093,-0.8996
2018-06-28,2.124,1.4811
2018-06-29,2.133,0.4237
2018-06-30,2.133,0.0
2018-07-02,2.15,0.797
2018-07-03,2.134,-0.7442
2018-07-05,2.152,0.0
2018-07-06,2.191,1.8123
2018-07-09,2.215,1.0954
2018-07-10,2.212,-0.1354
2018-07-11,2.198,-0.6329
2018-07-12,2.253,2.5023
2018-07-13,2.256,0.1332
2018-07-16,2.246,-0.4433
2018-07-17,2.268,0.9795
2018-07-18,2.266,-0.0882
2018-07-19,2.259,-0.3089
2018-07-20,2.275,0.7083
2018-07-23,2.284,0.3956
2018-07-24,2.301,0.7443
2018-07-25,2.334,1.4342
2018-07-26,2.294,-1.7138
2018-07-27,2.261,-1.4385
2018-07-30,2.228,-1.4595
2018-07-31,2.242,0.6284
2018-08-01,2.259,0.7583
2018-08-02,2.283,1.0624
2018-08-03,2.301,0.7884
2018-08-06,2.323,0.9561
2018-08-07,2.33,0.3013
2018-08-08,2.328,-0.0858
2018-08-09,2.327,-0.043
2018-08-10,2.312,-0.6446
2018-08-13,2.315,0.1298
2018-08-14,2.333,0.7775
2018-08-15,2.308,-1.0716
2018-08-16,2.315,0.3033
2018-08-17,2.313,-0.0864
2018-08-20,2.306,-0.3026
2018-08-21,2.305,-0.0434
2018-08-22,2.314,0.3905
2018-08-23,2.312,-0.0864
2018-08-24,2.346,1.4706
2018-08-27,2.365,0.8099
2018-08-28,2.355,-0.4228
2018-08-29,2.384,1.2314
2018-08-30,2.379,-0.2097
2018-08-31,2.387,0.3363
2018-09-04,2.374,0.0
2018-09-05,2.341,-1.3901
2018-09-06,2.317,-1.0252
2018-09-07,2.31,-0.3021
2018-09-10,2.321,0.4762
2018-09-11,2.34,0.8186
2018-09-12,2.334,-0.2564
2018-09-13,2.355,0.8997
2018-09-14,2.347,-0.3397
2018-09-17,2.315,-1.3634
2018-09-18,2.336,0.9071
2018-09-19,2.335,-0.0428
2018-09-20,2.36,1.0707
2018-09-21,2.341,-0.8051
2018-09-25,2.355,0.598
2018-09-26,2.358,0.1274
2018-09-27,2.382,1.0178
2018-09-28,2.385,0.1259
2018-10-08,2.299,-3.6059
2018-10-09,2.307,0.348
2018-10-10,2.202,-4.5514
2018-10-11,2.181,-0.9537
2018-10-12,2.241,2.751
2018-10-15,2.213,-1.2494
2018-10-16,2.281,3.0728
2018-10-17,2.28,-0.0438
2018-10-18,2.233,-2.0614
2018-10-19,2.233,0.0
2018-10-22,2.239,0.2687
2018-10-23,2.2354,-0.1608
2018-10-24,2.1324,-4.6077
2018-10-25,2.2017,3.2499
2018-10-26,2.1552,-2.112
2018-10-29,2.1049,-2.3339
2018-10-30,2.1428,1.8006
2018-10-31,2.1965,2.5061
2018-11-01,2.231,1.5707
2018-11-02,2.1867,-1.9857
2018-11-05,2.1651,-0.9878
2018-11-06,2.1858,0.9561
2018-11-07,2.2548,3.1567
2018-11-08,2.2443,-0.4657
2018-11-09,2.2102,-1.5194
2018-11-12,2.1469,-2.864
2018-11-13,2.1524,0.2562
2018-11-14,2.1259,-1.2312
2018-11-15,2.1656,1.8674
2018-11-16,2.1577,-0.3648
2018-11-19,2.0815,-3.5315
2018-11-20,2.0445,-1.7776
2018-11-21,2.065,1.0027
2018-11-23,2.0452,0.0
2018-11-26,2.0983,2.5963
2018-11-27,2.1066,0.3956
2018-11-28,2.1773,3.3561
2018-11-29,2.1665,-0.496
2018-11-30,2.1845,0.8308
2018-12-03,2.2241,1.8128
2018-12-04,2.1206,-4.6536
2018-12-06,2.124,0.0
2018-12-07,2.0532,-3.3333
2018-12-10,2.0769,1.1543
2018-12-11,2.0926,0.7559
2018-12-12,2.1139,1.0179
2018-12-13,2.1058,-0.3832
2018-12-14,2.0497,-2.6641
2018-12-17,2.0072,-2.0735
2018-12-18,2.0183,0.553
2018-12-19,1.9732,-2.2346
2018-12-20,1.945,-1.4292
2018-12-21,1.8775,-3.4704
2018-12-24,1.8342,-2.3063
2018-12-26,1.9464,0.0
2018-12-27,1.9593,0.6628
2018-12-28,1.9491,-0.5206
2018-12-31,1.9646,0.0
2019-01-02,1.9689,1.0159
2019-01-03,1.9075,-3.1185
2019-01-04,1.992,4.4299
2019-01-07,2.0104,0.9237
2019-01-08,2.0269,0.8207
2019-01-09,2.0459,0.9374
2019-01-10,2.0412,-0.2297
2019-01-11,2.0277,-0.6614
2019-01-14,1.9983,-1.4499
2019-01-15,2.0376,1.9667
2019-01-16,2.0392,0.0785
2019-01-17,2.0541,0.7307
2019-01-18,2.077,1.1148
2019-01-22,2.0395,0.0
2019-01-23,2.0465,0.3432
2019-01-24,2.0541,0.3714
2019-01-25,2.0854,1.5238
2019-01-28,2.0432,-2.0236
2019-01-29,2.02,-1.1355
2019-01-30,2.074,2.6733
2019-01-31,2.0939,0.9595
2019-02-01,2.0859,-0.3821
2019-02-11,2.1095,1.1314
2019-02-12,2.1495,1.8962
2019-02-13,2.147,-0.1163
2019-02-14,2.1513,0.2003
2019-02-15,2.1576,0.2928
2019-02-19,2.1613,0.0
2019-02-20,2.1585,-0.1296
2019-02-21,2.1399,-0.8617
2019-02-22,2.1543,0.6729
2019-02-25,2.1611,0.3156
2019-02-26,2.1575,-0.1666
2019-02-27,2.153,-0.2086
2019-02-28,2.1488,-0.1951
2019-03-01,2.167,0.847
2019-03-04,2.1691,0.0969
2019-03-05,2.1699,0.0369
2019-03-06,2.1577,-0.5622
2019-03-07,2.133,-1.1447
2019-03-08,2.1335,0.0234
2019-03-11,2.1776,2.067
2019-03-12,2.1868,0.4225
2019-03-13,2.2037,0.7728
2019-03-14,2.1952,-0.3857
2019-03-15,2.2206,1.1571
2019-03-18,2.2237,0.1396
2019-03-19,2.23,0.2833
2019-03-20,2.2411,0.4978
2019-03-21,2.2671,1.1601
2019-03-22,2.219,-2.1217
2019-03-25,2.2209,0.0856
2019-03-26,2.2296,0.3917
2019-03-27,2.2197,-0.444
2019-03-28,2.2277,0.3604
2019-03-29,2.2477,0.8978
2019-04-01,2.2735,1.1478
2019-04-02,2.2791,0.2463
2019-04-03,2.2948,0.6889
2019-04-04,2.2891,-0.2484
2019-04-08,2.3121,1.0048
2019-04-09,2.3009,-0.4844
2019-04-10,2.3131,0.5302
2019-04-11,2.3069,-0.268
2019-04-12,2.3238,0.7326
2019-04-15,2.3203,-0.1506
2019-04-16,2.3274,0.306
2019-04-17,2.3358,0.3609
2019-04-18,2.332,-0.1627
2019-04-19,2.3365,0.193
2019-04-22,2.3431,0.2825
2019-04-23,2.375,1.3614
2019-04-24,2.3723,-0.1137
2019-04-25,2.384,0.4932
2019-04-26,2.388,0.1678
2019-04-29,2.3907,0.1131
2019-04-30,2.3731,-0.7362
2019-05-06,2.3786,0.2318
2019-05-07,2.3411,-1.5766
2019-05-08,2.3337,-0.3161
2019-05-09,2.3247,-0.3857
2019-05-10,2.3352,0.4517
2019-05-13,2.2529,-3.5243
2019-05-14,2.2919,1.7311
2019-05-15,2.3345,1.8587
2019-05-16,2.3602,1.1009
2019-05-17,2.3416,-0.7881
2019-05-20,2.3057,-1.5331
2019-05-21,2.3292,1.0192
2019-05-22,2.3195,-0.4165
2019-05-23,2.2836,-1.5477
2019-05-24,2.2816,-0.0876
2019-05-27,2.2791,-0.1096
2019-05-28,2.2734,-0.2501
2019-05-29,2.254,-0.8533
2019-05-30,2.2637,0.4303
2019-05-31,2.2263,-1.6522
2019-06-03,2.1762,-2.2504
2019-06-04,2.2338,2.6468
2019-06-05,2.2539,0.8998
2019-06-06,2.273,0.8474
2019-06-10,2.3426,3.062
2019-06-11,2.346,0.1451
2019-06-12,2.333,-0.5541
2019-06-13,2.3467,0.5872
2019-06-14,2.3363,-0.4432
2019-06-17,2.3509,0.6249
2019-06-18,2.3845,1.4292
2019-06-19,2.3929,0.3523
2019-06-20,2.4116,0.7815
2019-06-21,2.3966,-0.622
2019-06-24,2.396,-0.025
2019-06-25,2.3579,-1.5902
2019-06-26,2.373,0.6404
2019-06-27,2.385,0.5057
2019-06-28,2.3878,0.1174
2019-06-30,2.3877,0.0
2019-07-01,2.4166,1.2061
2019-07-02,2.4198,0.1324
2019-07-03,2.4422,0.9257
2019-07-04,2.4444,0.0901
2019-07-05,2.4386,-0.2373
2019-07-08,2.4275,-0.4552
2019-07-09,2.4392,0.482
2019-07-10,2.4631,0.9798
2019-07-11,2.4546,-0.3451
2019-07-12,2.4684,0.5622
2019-07-15,2.4761,0.3119
2019-07-16,2.4649,-0.4523
2019-07-17,2.4565,-0.3408
2019-07-18,2.4597,0.1303
2019-07-19,2.4337,-1.057
2019-07-22,2.4593,1.0519
2019-07-23,2.4763,0.6913
2019-07-24,2.4943,0.7269
2019-07-25,2.4668,-1.1025
2019-07-26,2.4937,1.0905
2019-07-29,2.4868,-0.2767
2019-07-30,2.477,-0.3941
2019-07-31,2.4453,-1.2798
2019-08-01,2.4335,-0.4826
2019-08-02,2.4023,-1.2821
2019-08-05,2.323,-3.301
2019-08-06,2.3721,2.1136
2019-08-07,2.3912,0.8052
2019-08-08,2.4472,2.3419
2019-08-09,2.4271,-0.8213
2019-08-12,2.4026,-1.0094
2019-08-13,2.4585,2.3266
2019-08-14,2.3842,-3.0222
2019-08-15,2.3811,-0.13
2019-08-16,2.4195,1.6127
2019-08-19,2.4568,1.5416
2019-08-20,2.4429,-0.5658
2019-08-21,2.4639,0.8596
2019-08-22,2.4575,-0.2598
2019-08-23,2.3853,-2.9379
2019-08-26,2.419,1.4128
2019-08-27,2.4233,0.1778
2019-08-28,2.4318,0.3508
2019-08-29,2.4683,1.5009
2019-08-30,2.4652,-0.1256
2019-09-02,2.4651,-0.0041
2019-09-03,2.4398,-1.0263
2019-09-04,2.4741,1.4059
2019-09-05,2.5181,1.7784
2019-09-06,2.5155,-0.1033
2019-09-09,2.5088,-0.2663
2019-09-10,2.503,-0.2312
2019-09-11,2.5266,0.9429
2019-09-12,2.5364,0.3879
2019-09-16,2.5087,-1.0921
2019-09-17,2.5224,0.5461
2019-09-18,2.5223,-0.004
2019-09-19,2.5255,0.1269
2019-09-20,2.5006,-0.9859
2019-09-23,2.4998,-0.032
2019-09-24,2.4655,-1.3721
2019-09-25,2.4945,1.1762
2019-09-26,2.4842,-0.4129
2019-09-27,2.4561,-1.1311
2019-09-30,2.4773,0.8632
2019-10-08,2.4314,-1.8528
